pin,sub_district,district,state
583277,Kushtagi,KOPPAL,KARNATAKA
583278,Kushtagi,KOPPAL,KARNATAKA
583279,Kushtagi,KOPPAL,KARNATAKA
583280,Kushtagi,KOPPAL,KARNATAKA
583281,Kushtagi,KOPPAL,KARNATAKA
583282,Gangawati,KOPPAL,KARNATAKA
583283,Gangawati,KOPPAL,KARNATAKA
583284,Yelbarga,KOPPAL,KARNATAKA
583285,Koppal,KOPPAL,KARNATAKA
584101,Raichur,RAICHUR,KARNATAKA
584102,Raichur,RAICHUR,KARNATAKA
584103,Raichur,RAICHUR,KARNATAKA
584104,Raichur,RAICHUR,KARNATAKA
584111,Devadurga,RAICHUR,KARNATAKA
584113,Devadurga,RAICHUR,KARNATAKA
584115,Lingsugur,RAICHUR,KARNATAKA
584116,Devadurga,RAICHUR,KARNATAKA
584118,Manvi,RAICHUR,KARNATAKA
584120,Manvi,RAICHUR,KARNATAKA
584122,Lingsugur,RAICHUR,KARNATAKA
584123,Manvi,RAICHUR,KARNATAKA
584124,Lingsugur,RAICHUR,KARNATAKA
584125,Lingsugur,RAICHUR,KARNATAKA
584126,Devadurga,RAICHUR,KARNATAKA
584127,Lingsugur,RAICHUR,KARNATAKA
584128,Sindhnur,RAICHUR,KARNATAKA
584129,Manvi,RAICHUR,KARNATAKA
584132,Sindhnur,RAICHUR,KARNATAKA
584133,Raichur,RAICHUR,KARNATAKA
584134,Raichur,RAICHUR,KARNATAKA
584135,Raichur,RAICHUR,KARNATAKA
584136,Raichur,RAICHUR,KARNATAKA
584138,Sindhnur,RAICHUR,KARNATAKA
584139,Lingsugur,RAICHUR,KARNATAKA
584140,Raichur,RAICHUR,KARNATAKA
584143,Sindhnur,RAICHUR,KARNATAKA
584167,Sindhnur,RAICHUR,KARNATAKA
584170,Raichur,RAICHUR,KARNATAKA
584202,Raichur,RAICHUR,KARNATAKA
584203,Manvi,RAICHUR,KARNATAKA
585101,Gulbarga,GULBARGA,KARNATAKA
585102,Gulbarga,GULBARGA,KARNATAKA
585103,Gulbarga,GULBARGA,KARNATAKA
585104,Gulbarga,GULBARGA,KARNATAKA
585105,Gulbarga,GULBARGA,KARNATAKA
585106,Gulbarga,GULBARGA,KARNATAKA
585201,Yadgir,GULBARGA,KARNATAKA
585202,Yadgir,GULBARGA,KARNATAKA
585210,Sedam,GULBARGA,KARNATAKA
585211,Chitapur,GULBARGA,KARNATAKA
585212,Jevargi,GULBARGA,KARNATAKA
585213,Afzalpur,GULBARGA,KARNATAKA
585214,Yadgir,GULBARGA,KARNATAKA
585215,Shorapur,GULBARGA,KARNATAKA
585216,Shorapur,GULBARGA,KARNATAKA
585217,Afzalpur,GULBARGA,KARNATAKA
585218,Chitapur,GULBARGA,KARNATAKA
585219,Shorapur,GULBARGA,KARNATAKA
585220,Yadgir,GULBARGA,KARNATAKA
585221,Yadgir,GULBARGA,KARNATAKA
585222,Sedam,GULBARGA,KARNATAKA
585223,Shahpur,GULBARGA,KARNATAKA
585224,Shorapur,GULBARGA,KARNATAKA
585225,Chitapur,GULBARGA,KARNATAKA
585226,Bidar,BIDAR,KARNATAKA
585227,Homnabad,BIDAR,KARNATAKA
585228,Chitapur,GULBARGA,KARNATAKA
585229,Chitapur,GULBARGA,KARNATAKA
585236,Aland,GULBARGA,KARNATAKA
585237,Shorapur,GULBARGA,KARNATAKA
585265,Afzalpur,GULBARGA,KARNATAKA
585287,Jevargi,GULBARGA,KARNATAKA
585290,Shorapur,GULBARGA,KARNATAKA
585291,Shorapur,GULBARGA,KARNATAKA
585292,Sedam,GULBARGA,KARNATAKA
585301,Afzalpur,GULBARGA,KARNATAKA
585302,Aland,GULBARGA,KARNATAKA
585303,Jevargi,GULBARGA,KARNATAKA
585304,Yadgir,GULBARGA,KARNATAKA
585305,Chincholi,GULBARGA,KARNATAKA
585306,Chincholi,GULBARGA,KARNATAKA
585307,Chincholi,GULBARGA,KARNATAKA
585308,Gulbarga,GULBARGA,KARNATAKA
585309,Shahpur,GULBARGA,KARNATAKA
585310,Jevargi,GULBARGA,KARNATAKA
585311,Aland,GULBARGA,KARNATAKA
585312,Chitapur,GULBARGA,KARNATAKA
585313,Gulbarga,GULBARGA,KARNATAKA
585314,Aland,GULBARGA,KARNATAKA
585315,Yadgir,GULBARGA,KARNATAKA
585316,Aland,GULBARGA,KARNATAKA
585317,Chitapur,GULBARGA,KARNATAKA
585318,Sedam,GULBARGA,KARNATAKA
585319,Yadgir,GULBARGA,KARNATAKA
585320,Chincholi,GULBARGA,KARNATAKA
585321,Shorapur,GULBARGA,KARNATAKA
585322,Chitapur,GULBARGA,KARNATAKA
585323,Shahpur,GULBARGA,KARNATAKA
585324,Chincholi,GULBARGA,KARNATAKA
585325,Jevargi,GULBARGA,KARNATAKA
585326,Aurad,BIDAR,KARNATAKA
585327,Basavakalyan,BIDAR,KARNATAKA
585328,Bhalki,BIDAR,KARNATAKA
585329,Homnabad,BIDAR,KARNATAKA
585330,Homnabad,BIDAR,KARNATAKA
585331,Basavakalyan,BIDAR,KARNATAKA
585353,Homnabad,BIDAR,KARNATAKA
585355,Yadgir,GULBARGA,KARNATAKA
585401,Bidar,BIDAR,KARNATAKA
585402,Bidar,BIDAR,KARNATAKA
585403,Bidar,BIDAR,KARNATAKA
585411,Bhalki,BIDAR,KARNATAKA
585412,Homnabad,BIDAR,KARNATAKA
585413,Bhalki,BIDAR,KARNATAKA
585414,Homnabad,BIDAR,KARNATAKA
585415,Bhalki,BIDAR,KARNATAKA
585416,Bhalki,BIDAR,KARNATAKA
585417,Aurad,BIDAR,KARNATAKA
585418,Homnabad,BIDAR,KARNATAKA
585419,Basavakalyan,BIDAR,KARNATAKA
585421,Aurad,BIDAR,KARNATAKA
585436,Aurad,BIDAR,KARNATAKA
585437,Basavakalyan,BIDAR,KARNATAKA
585443,Aurad,BIDAR,KARNATAKA
585444,Bhalki,BIDAR,KARNATAKA
586101,Bijapur,BIJAPUR,KARNATAKA
586102,Bijapur,BIJAPUR,KARNATAKA
586103,Bijapur,BIJAPUR,KARNATAKA
586104,Bijapur,BIJAPUR,KARNATAKA
586108,Bijapur,BIJAPUR,KARNATAKA
586109,Bijapur,BIJAPUR,KARNATAKA
586111,Indi,BIJAPUR,KARNATAKA
586112,Indi,BIJAPUR,KARNATAKA
586113,Bijapur,BIJAPUR,KARNATAKA
586114,Bijapur,BIJAPUR,KARNATAKA
586115,Sindgi,BIJAPUR,KARNATAKA
586116,Muddebihal,BIJAPUR,KARNATAKA
586117,Indi,BIJAPUR,KARNATAKA
586118,Sindgi,BIJAPUR,KARNATAKA
586119,Bijapur,BIJAPUR,KARNATAKA
586120,Sindgi,BIJAPUR,KARNATAKA
586121,Basavana Bagevadi,BIJAPUR,KARNATAKA
586122,Basavana Bagevadi,BIJAPUR,KARNATAKA
586123,Sindgi,BIJAPUR,KARNATAKA
586124,Muddebihal,BIJAPUR,KARNATAKA
586125,Bijapur,BIJAPUR,KARNATAKA
586127,Bijapur,BIJAPUR,KARNATAKA
586128,Sindgi,BIJAPUR,KARNATAKA
586129,Muddebihal,BIJAPUR,KARNATAKA
586130,Bijapur,BIJAPUR,KARNATAKA
586201,Basavana Bagevadi,BIJAPUR,KARNATAKA
586202,Sindgi,BIJAPUR,KARNATAKA
586203,Basavana Bagevadi,BIJAPUR,KARNATAKA
586204,Indi,BIJAPUR,KARNATAKA
586205,Indi,BIJAPUR,KARNATAKA
586206,Sindgi,BIJAPUR,KARNATAKA
586207,Indi,BIJAPUR,KARNATAKA
586208,Basavana Bagevadi,BIJAPUR,KARNATAKA
586209,Indi,BIJAPUR,KARNATAKA
586210,Basavana Bagevadi,BIJAPUR,KARNATAKA
586211,Indi,BIJAPUR,KARNATAKA
586212,Muddebihal,BIJAPUR,KARNATAKA
586213,Muddebihal,BIJAPUR,KARNATAKA
586214,Muddebihal,BIJAPUR,KARNATAKA
586215,Indi,BIJAPUR,KARNATAKA
586216,Basavana Bagevadi,BIJAPUR,KARNATAKA
586217,Indi,BIJAPUR,KARNATAKA
587101,Bagalkot,BAGALKOT,KARNATAKA
587102,Bagalkot,BAGALKOT,KARNATAKA
587103,Bagalkot,BAGALKOT,KARNATAKA
587104,Bagalkot,BAGALKOT,KARNATAKA
587111,Bagalkot,BAGALKOT,KARNATAKA
587112,Hungund,BAGALKOT,KARNATAKA
587113,Mudhol,BAGALKOT,KARNATAKA
587114,Badami,BAGALKOT,KARNATAKA
587115,Hungund,BAGALKOT,KARNATAKA
587116,Bilgi,BAGALKOT,KARNATAKA
587117,Bilgi,BAGALKOT,KARNATAKA
587118,Hungund,BAGALKOT,KARNATAKA
587119,Jamkhandi,BAGALKOT,KARNATAKA
587120,Hungund,BAGALKOT,KARNATAKA
587121,Mudhol,BAGALKOT,KARNATAKA
587122,Mudhol,BAGALKOT,KARNATAKA
587124,Hungund,BAGALKOT,KARNATAKA
587125,Hungund,BAGALKOT,KARNATAKA
587154,Hungund,BAGALKOT,KARNATAKA
587155,Badami,BAGALKOT,KARNATAKA
587156,Hungund,BAGALKOT,KARNATAKA
587201,Badami,BAGALKOT,KARNATAKA
587202,Hungund,BAGALKOT,KARNATAKA
587203,Badami,BAGALKOT,KARNATAKA
587204,Bagalkot,BAGALKOT,KARNATAKA
587205,Badami,BAGALKOT,KARNATAKA
587206,Badami,BAGALKOT,KARNATAKA
587207,Bagalkot,BAGALKOT,KARNATAKA
587301,Jamkhandi,BAGALKOT,KARNATAKA
587311,Jamkhandi,BAGALKOT,KARNATAKA
587312,Mudhol,BAGALKOT,KARNATAKA
587313,Mudhol,BAGALKOT,KARNATAKA
587314,Jamkhandi,BAGALKOT,KARNATAKA
587315,Jamkhandi,BAGALKOT,KARNATAKA
587316,Mudhol,BAGALKOT,KARNATAKA
587330,Jamkhandi,BAGALKOT,KARNATAKA
590001,Belgaum,BELGAUM,KARNATAKA
590003,Belgaum,BELGAUM,KARNATAKA
590005,Belgaum,BELGAUM,KARNATAKA
590006,Belgaum,BELGAUM,KARNATAKA
590008,Belgaum,BELGAUM,KARNATAKA
590009,Belgaum,BELGAUM,KARNATAKA
590010,Belgaum,BELGAUM,KARNATAKA
590011,Belgaum,BELGAUM,KARNATAKA
590014,Belgaum,BELGAUM,KARNATAKA
590015,Belgaum,BELGAUM,KARNATAKA
590016,Belgaum,BELGAUM,KARNATAKA
590017,Belgaum,BELGAUM,KARNATAKA
590018,Belgaum,BELGAUM,KARNATAKA
590019,Belgaum,BELGAUM,KARNATAKA
590020,Belgaum,BELGAUM,KARNATAKA
591101,Gokak,BELGAUM,KARNATAKA
591102,Sampgaon,BELGAUM,KARNATAKA
591103,Belgaum,BELGAUM,KARNATAKA
591104,Sampgaon,BELGAUM,KARNATAKA
591106,Khanapur,BELGAUM,KARNATAKA
591107,Hukeri,BELGAUM,KARNATAKA
591108,Belgaum,BELGAUM,KARNATAKA
591109,Belgaum,BELGAUM,KARNATAKA
591110,Parasgad,BELGAUM,KARNATAKA
591111,Parasgad,BELGAUM,KARNATAKA
591112,Khanapur,BELGAUM,KARNATAKA
591113,Belgaum,BELGAUM,KARNATAKA
591114,Ramdurg,BELGAUM,KARNATAKA
591115,Sampgaon,BELGAUM,KARNATAKA
591116,Parasgad,BELGAUM,KARNATAKA
591117,Parasgad,BELGAUM,KARNATAKA
591118,Sampgaon,BELGAUM,KARNATAKA
591119,Parasgad,BELGAUM,KARNATAKA
591120,Khanapur,BELGAUM,KARNATAKA
591121,Sampgaon,BELGAUM,KARNATAKA
591122,Hukeri,BELGAUM,KARNATAKA
591123,Ramdurg,BELGAUM,KARNATAKA
591124,Belgaum,BELGAUM,KARNATAKA
591125,Sampgaon,BELGAUM,KARNATAKA
591126,Parasgad,BELGAUM,KARNATAKA
591127,Ramdurg,BELGAUM,KARNATAKA
591128,Belgaum,BELGAUM,KARNATAKA
591129,Parasgad,BELGAUM,KARNATAKA
591130,Ramdurg,BELGAUM,KARNATAKA
591131,Khanapur,BELGAUM,KARNATAKA
591136,Gokak,BELGAUM,KARNATAKA
591143,Belgaum,BELGAUM,KARNATAKA
591147,Sampgaon,BELGAUM,KARNATAKA
591153,Sampgaon,BELGAUM,KARNATAKA
591156,Belgaum,BELGAUM,KARNATAKA
591173,Parasgad,BELGAUM,KARNATAKA
591201,Chikodi,BELGAUM,KARNATAKA
591211,Chikodi,BELGAUM,KARNATAKA
591212,Athni,BELGAUM,KARNATAKA
591213,Chikodi,BELGAUM,KARNATAKA
591214,Chikodi,BELGAUM,KARNATAKA
591215,Chikodi,BELGAUM,KARNATAKA
591216,Chikodi,BELGAUM,KARNATAKA
591217,Raybag,BELGAUM,KARNATAKA
591218,Gokak,BELGAUM,KARNATAKA
591219,Chikodi,BELGAUM,KARNATAKA
591220,Raybag,BELGAUM,KARNATAKA
591221,Hukeri,BELGAUM,KARNATAKA
591222,Chikodi,BELGAUM,KARNATAKA
591223,Athni,BELGAUM,KARNATAKA
591224,Gokak,BELGAUM,KARNATAKA
591225,Hukeri,BELGAUM,KARNATAKA
591226,Chikodi,BELGAUM,KARNATAKA
591227,Gokak,BELGAUM,KARNATAKA
591228,Chikodi,BELGAUM,KARNATAKA
591229,Chikodi,BELGAUM,KARNATAKA
591230,Athni,BELGAUM,KARNATAKA
591231,Gokak,BELGAUM,KARNATAKA
591232,Athni,BELGAUM,KARNATAKA
591233,Gokak,BELGAUM,KARNATAKA
591234,Athni,BELGAUM,KARNATAKA
591235,Raybag,BELGAUM,KARNATAKA
591236,Hukeri,BELGAUM,KARNATAKA
591237,Chikodi,BELGAUM,KARNATAKA
591238,Chikodi,BELGAUM,KARNATAKA
591239,Chikodi,BELGAUM,KARNATAKA
591240,Athni,BELGAUM,KARNATAKA
591241,Chikodi,BELGAUM,KARNATAKA
591242,Athni,BELGAUM,KARNATAKA
591243,Hukeri,BELGAUM,KARNATAKA
591244,Chikodi,BELGAUM,KARNATAKA
591246,Hukeri,BELGAUM,KARNATAKA
591247,Chikodi,BELGAUM,KARNATAKA
591248,Athni,BELGAUM,KARNATAKA
591254,Hukeri,BELGAUM,KARNATAKA
591263,Chikodi,BELGAUM,KARNATAKA
591265,Athni,BELGAUM,KARNATAKA
591287,Chikodi,BELGAUM,KARNATAKA
591301,Khanapur,BELGAUM,KARNATAKA
591302,Khanapur,BELGAUM,KARNATAKA
591303,Athni,BELGAUM,KARNATAKA
591304,Athni,BELGAUM,KARNATAKA
591305,Hukeri,BELGAUM,KARNATAKA
591306,Gokak,BELGAUM,KARNATAKA
591307,Gokak,BELGAUM,KARNATAKA
591308,Gokak,BELGAUM,KARNATAKA
591309,Hukeri,BELGAUM,KARNATAKA
591310,Gokak,BELGAUM,KARNATAKA
591311,Raybag,BELGAUM,KARNATAKA
591312,Gokak,BELGAUM,KARNATAKA
591313,Hukeri,BELGAUM,KARNATAKA
591314,Hukeri,BELGAUM,KARNATAKA
591315,Athni,BELGAUM,KARNATAKA
591316,Athni,BELGAUM,KARNATAKA
591317,Raybag,BELGAUM,KARNATAKA
591340,Hukeri,BELGAUM,KARNATAKA
591344,Gokak,BELGAUM,KARNATAKA
591345,Khanapur,BELGAUM,KARNATAKA
600001,Fort - Tondiarpet,CHENNAI,TAMIL NADU
600002,Egmore - Nungambakkam,CHENNAI,TAMIL NADU
600003,Fort - Tondiarpet,CHENNAI,TAMIL NADU
600004,Mylapore - Triplicane,CHENNAI,TAMIL NADU
600005,Mylapore - Triplicane,CHENNAI,TAMIL NADU
600006,Egmore - Nungambakkam,CHENNAI,TAMIL NADU
600007,Fort - Tondiarpet,CHENNAI,TAMIL NADU
600008,Egmore - Nungambakkam,CHENNAI,TAMIL NADU
600009,Fort - Tondiarpet,CHENNAI,TAMIL NADU
600010,Perambur - Purasawakkam,CHENNAI,TAMIL NADU
600011,Perambur - Purasawakkam,CHENNAI,TAMIL NADU
600012,Perambur - Purasawakkam,CHENNAI,TAMIL NADU
600013,Fort - Tondiarpet,CHENNAI,TAMIL NADU
600014,Mylapore - Triplicane,CHENNAI,TAMIL NADU
600015,Mambalam - Guindy,CHENNAI,TAMIL NADU
600016,Kancheepuram,KANCHIPURAM,TAMIL NADU
600017,Mambalam - Guindy,CHENNAI,TAMIL NADU
600018,Mylapore - Triplicane,CHENNAI,TAMIL NADU
600019,Ambattur,TIRUVALLUR,TAMIL NADU
600020,Mylapore - Triplicane,CHENNAI,TAMIL NADU
600021,Fort - Tondiarpet,CHENNAI,TAMIL NADU
600022,Mambalam - Guindy,CHENNAI,TAMIL NADU
600023,Perambur - Purasawakkam,CHENNAI,TAMIL NADU
600024,Mambalam - Guindy,CHENNAI,TAMIL NADU
600025,Mambalam - Guindy,CHENNAI,TAMIL NADU
600026,Mambalam - Guindy,CHENNAI,TAMIL NADU
600028,Mylapore - Triplicane,CHENNAI,TAMIL NADU
600030,Egmore - Nungambakkam,CHENNAI,TAMIL NADU
600031,Egmore - Nungambakkam,CHENNAI,TAMIL NADU
600032,Mambalam - Guindy,CHENNAI,TAMIL NADU
600033,Mambalam - Guindy,CHENNAI,TAMIL NADU
600034,Egmore - Nungambakkam,CHENNAI,TAMIL NADU
600035,Mambalam - Guindy,CHENNAI,TAMIL NADU
600036,Mambalam - Guindy,CHENNAI,TAMIL NADU
600037,Ambattur,TIRUVALLUR,TAMIL NADU
600038,Perambur - Purasawakkam,CHENNAI,TAMIL NADU
600039,Fort - Tondiarpet,CHENNAI,TAMIL NADU
600040,Egmore - Nungambakkam,CHENNAI,TAMIL NADU
600041,Mylapore - Triplicane,CHENNAI,TAMIL NADU
600042,Mambalam - Guindy,CHENNAI,TAMIL NADU
600043,Tambaram,KANCHIPURAM,TAMIL NADU
600044,Tambaram,KANCHIPURAM,TAMIL NADU
600045,Tambaram,KANCHIPURAM,TAMIL NADU
600046,Tambaram,KANCHIPURAM,TAMIL NADU
600047,Tambaram,KANCHIPURAM,TAMIL NADU
600048,Chengalpattu,KANCHIPURAM,TAMIL NADU
600049,Ambattur,TIRUVALLUR,TAMIL NADU
600050,Ambattur,TIRUVALLUR,TAMIL NADU
600051,Ponneri,TIRUVALLUR,TAMIL NADU
600052,Ambattur,TIRUVALLUR,TAMIL NADU
600053,Ambattur,TIRUVALLUR,TAMIL NADU
600054,Ambattur,TIRUVALLUR,TAMIL NADU
600055,Ambattur,TIRUVALLUR,TAMIL NADU
600056,Poonamallee,TIRUVALLUR,TAMIL NADU
600057,Ponneri,TIRUVALLUR,TAMIL NADU
600058,Ambattur,TIRUVALLUR,TAMIL NADU
600059,Tambaram,KANCHIPURAM,TAMIL NADU
600060,Ambattur,TIRUVALLUR,TAMIL NADU
600061,Alandur,KANCHIPURAM,TAMIL NADU
600062,Ambattur,TIRUVALLUR,TAMIL NADU
600063,Tambaram,KANCHIPURAM,TAMIL NADU
600064,Tambaram,KANCHIPURAM,TAMIL NADU
600066,Ambattur,TIRUVALLUR,TAMIL NADU
600067,Ponneri,TIRUVALLUR,TAMIL NADU
600068,Gummidipoondi,TIRUVALLUR,TAMIL NADU
600069,Sriperumbudur,KANCHIPURAM,TAMIL NADU
600070,Tambaram,KANCHIPURAM,TAMIL NADU
600071,Poonamallee,TIRUVALLUR,TAMIL NADU
600072,Poonamallee,TIRUVALLUR,TAMIL NADU
600073,Kancheepuram,KANCHIPURAM,TAMIL NADU
600074,Tambaram,KANCHIPURAM,TAMIL NADU
600075,Tambaram,KANCHIPURAM,TAMIL NADU
600076,Ambattur,TIRUVALLUR,TAMIL NADU
600077,Poonamallee,TIRUVALLUR,TAMIL NADU
600078,Mambalam - Guindy,CHENNAI,TAMIL NADU
600081,Fort - Tondiarpet,CHENNAI,TAMIL NADU
600082,Perambur - Purasawakkam,CHENNAI,TAMIL NADU
600083,Mambalam - Guindy,CHENNAI,TAMIL NADU
600084,Perambur - Purasawakkam,CHENNAI,TAMIL NADU
600085,Mylapore - Triplicane,CHENNAI,TAMIL NADU
600086,Mylapore - Triplicane,CHENNAI,TAMIL NADU
600087,Ambattur,TIRUVALLUR,TAMIL NADU
600088,Alandur,KANCHIPURAM,TAMIL NADU
600089,Alandur,KANCHIPURAM,TAMIL NADU
600090,Mylapore - Triplicane,CHENNAI,TAMIL NADU
600091,Sholinganallur,KANCHIPURAM,TAMIL NADU
600092,Mambalam - Guindy,CHENNAI,TAMIL NADU
600093,Mambalam - Guindy,CHENNAI,TAMIL NADU
600094,Egmore - Nungambakkam,CHENNAI,TAMIL NADU
600095,Ambattur,TIRUVALLUR,TAMIL NADU
600096,Sholinganallur,KANCHIPURAM,TAMIL NADU
600097,Sholinganallur,KANCHIPURAM,TAMIL NADU
600099,Ambattur,TIRUVALLUR,TAMIL NADU
600100,Tambaram,KANCHIPURAM,TAMIL NADU
600101,Egmore - Nungambakkam,CHENNAI,TAMIL NADU
600102,Egmore - Nungambakkam,CHENNAI,TAMIL NADU
600103,Ponneri,TIRUVALLUR,TAMIL NADU
600104,Fort - Tondiarpet,CHENNAI,TAMIL NADU
600106,Egmore - Nungambakkam,CHENNAI,TAMIL NADU
600107,Egmore - Nungambakkam,CHENNAI,TAMIL NADU
600110,Ambattur,TIRUVALLUR,TAMIL NADU
600113,Mambalam - Guindy,CHENNAI,TAMIL NADU
600115,Sholinganallur,KANCHIPURAM,TAMIL NADU
600116,Sriperumbudur,KANCHIPURAM,TAMIL NADU
600117,Tambaram,KANCHIPURAM,TAMIL NADU
600118,Fort - Tondiarpet,CHENNAI,TAMIL NADU
600119,Sholinganallur,KANCHIPURAM,TAMIL NADU
600120,Ponneri,TIRUVALLUR,TAMIL NADU
600122,Sriperumbudur,KANCHIPURAM,TAMIL NADU
600123,Poonamallee,TIRUVALLUR,TAMIL NADU
600124,Poonamallee,TIRUVALLUR,TAMIL NADU
600125,Poonamallee,TIRUVALLUR,TAMIL NADU
600126,Tambaram,KANCHIPURAM,TAMIL NADU
600127,Chengalpattu,KANCHIPURAM,TAMIL NADU
600128,Sriperumbudur,KANCHIPURAM,TAMIL NADU
600129,Tambaram,KANCHIPURAM,TAMIL NADU
600130,Chengalpattu,KANCHIPURAM,TAMIL NADU
600132,Sriperumbudur,KANCHIPURAM,TAMIL NADU
601101,Gummidipoondi,TIRUVALLUR,TAMIL NADU
601102,Uthukkottai,TIRUVALLUR,TAMIL NADU
601103,Uthukkottai,TIRUVALLUR,TAMIL NADU
601201,Gummidipoondi,TIRUVALLUR,TAMIL NADU
601202,Gummidipoondi,TIRUVALLUR,TAMIL NADU
601203,Ponneri,TIRUVALLUR,TAMIL NADU
601204,Ponneri,TIRUVALLUR,TAMIL NADU
601205,Ponneri,TIRUVALLUR,TAMIL NADU
601206,Ponneri,TIRUVALLUR,TAMIL NADU
601301,Sriperumbudur,KANCHIPURAM,TAMIL NADU
602001,Thiruvallur,TIRUVALLUR,TAMIL NADU
602002,Thiruvallur,TIRUVALLUR,TAMIL NADU
602003,Thiruvallur,TIRUVALLUR,TAMIL NADU
602021,Thiruvallur,TIRUVALLUR,TAMIL NADU
602023,Thiruvallur,TIRUVALLUR,TAMIL NADU
602024,Thiruvallur,TIRUVALLUR,TAMIL NADU
602025,Thiruvallur,TIRUVALLUR,TAMIL NADU
602026,Uthukkottai,TIRUVALLUR,TAMIL NADU
602105,Sriperumbudur,KANCHIPURAM,TAMIL NADU
602106,Sriperumbudur,KANCHIPURAM,TAMIL NADU
602108,Sriperumbudur,KANCHIPURAM,TAMIL NADU
602117,Sriperumbudur,KANCHIPURAM,TAMIL NADU
603001,Chengalpattu,KANCHIPURAM,TAMIL NADU
603002,Chengalpattu,KANCHIPURAM,TAMIL NADU
603003,Chengalpattu,KANCHIPURAM,TAMIL NADU
603004,Chengalpattu,KANCHIPURAM,TAMIL NADU
603101,Chengalpattu,KANCHIPURAM,TAMIL NADU
603102,Tirukalukundram,KANCHIPURAM,TAMIL NADU
603103,Chengalpattu,KANCHIPURAM,TAMIL NADU
603104,Tirukalukundram,KANCHIPURAM,TAMIL NADU
603105,Chengalpattu,KANCHIPURAM,TAMIL NADU
603106,Uthiramerur,KANCHIPURAM,TAMIL NADU
603107,Uthiramerur,KANCHIPURAM,TAMIL NADU
603108,Chengalpattu,KANCHIPURAM,TAMIL NADU
603109,Tirukalukundram,KANCHIPURAM,TAMIL NADU
603110,Chengalpattu,KANCHIPURAM,TAMIL NADU
603111,Tirukalukundram,KANCHIPURAM,TAMIL NADU
603112,Chengalpattu,KANCHIPURAM,TAMIL NADU
603127,Tirukalukundram,KANCHIPURAM,TAMIL NADU
603201,Maduranthakam,KANCHIPURAM,TAMIL NADU
603202,Chengalpattu,KANCHIPURAM,TAMIL NADU
603203,Sriperumbudur,KANCHIPURAM,TAMIL NADU
603204,Chengalpattu,KANCHIPURAM,TAMIL NADU
603209,Chengalpattu,KANCHIPURAM,TAMIL NADU
603210,Chengalpattu,KANCHIPURAM,TAMIL NADU
603211,Chengalpattu,KANCHIPURAM,TAMIL NADU
603301,Cheyyur,KANCHIPURAM,TAMIL NADU
603302,Cheyyur,KANCHIPURAM,TAMIL NADU
603303,Maduranthakam,KANCHIPURAM,TAMIL NADU
603304,Cheyyur,KANCHIPURAM,TAMIL NADU
603305,Cheyyur,KANCHIPURAM,TAMIL NADU
603306,Maduranthakam,KANCHIPURAM,TAMIL NADU
603307,Maduranthakam,KANCHIPURAM,TAMIL NADU
603308,Maduranthakam,KANCHIPURAM,TAMIL NADU
603309,Cheyyur,KANCHIPURAM,TAMIL NADU
603310,Maduranthakam,KANCHIPURAM,TAMIL NADU
603311,Maduranthakam,KANCHIPURAM,TAMIL NADU
603312,Cheyyur,KANCHIPURAM,TAMIL NADU
603313,Maduranthakam,KANCHIPURAM,TAMIL NADU
603314,Maduranthakam,KANCHIPURAM,TAMIL NADU
603319,Maduranthakam,KANCHIPURAM,TAMIL NADU
603401,Cheyyur,KANCHIPURAM,TAMIL NADU
603402,Uthiramerur,KANCHIPURAM,TAMIL NADU
603403,Uthiramerur,KANCHIPURAM,TAMIL NADU
603405,Tirukalukundram,KANCHIPURAM,TAMIL NADU
603406,Uthiramerur,KANCHIPURAM,TAMIL NADU
604001,Tindivanam,VILLUPURAM,TAMIL NADU
604101,Tindivanam,VILLUPURAM,TAMIL NADU
604102,Tindivanam,VILLUPURAM,TAMIL NADU
604151,Tindivanam,VILLUPURAM,TAMIL NADU
604152,Gingee,VILLUPURAM,TAMIL NADU
604153,Gingee,VILLUPURAM,TAMIL NADU
604154,Vanur,VILLUPURAM,TAMIL NADU
604201,Gingee,VILLUPURAM,TAMIL NADU
604202,Tindivanam,VILLUPURAM,TAMIL NADU
604203,Viluppuram,VILLUPURAM,TAMIL NADU
604204,Gingee,VILLUPURAM,TAMIL NADU
604205,Tindivanam,VILLUPURAM,TAMIL NADU
604206,Gingee,VILLUPURAM,TAMIL NADU
604207,Tindivanam,VILLUPURAM,TAMIL NADU
604208,Tindivanam,VILLUPURAM,TAMIL NADU
604210,Gingee,VILLUPURAM,TAMIL NADU
604301,Tindivanam,VILLUPURAM,TAMIL NADU
604302,Tindivanam,VILLUPURAM,TAMIL NADU
604303,Tindivanam,VILLUPURAM,TAMIL NADU
604304,Tindivanam,VILLUPURAM,TAMIL NADU
604305,Tindivanam,VILLUPURAM,TAMIL NADU
604306,Tindivanam,VILLUPURAM,TAMIL NADU
604307,Tindivanam,VILLUPURAM,TAMIL NADU
604401,Cheyyar,TIRUVANNAMALAI,TAMIL NADU
604402,Cheyyar,TIRUVANNAMALAI,TAMIL NADU
604403,Vandavasi,TIRUVANNAMALAI,TAMIL NADU
604404,Cheyyar,TIRUVANNAMALAI,TAMIL NADU
604405,Vandavasi,TIRUVANNAMALAI,TAMIL NADU
604406,Vandavasi,TIRUVANNAMALAI,TAMIL NADU
604407,Cheyyar,TIRUVANNAMALAI,TAMIL NADU
